640 427   
128 139 60 
129 140 61 
129 140 61 
130 141 62 
130 141 62 
131 142 63 
132 143 64 
132 143 64 
132 143 64 
132 143 64 
132 143 64 
133 144 65 
132 143 64 
132 143 64 
131 142 63 
131 142 63 
130 141 62 
130 141 62 
129 140 61 
129 140 62 
129 140 62 
129 140 62 
128 139 61 
128 139 61 
127 138 60 
127 138 60 
127 138 60 
127 135 58 
127 135 58 
127 135 58 
127 135 60 
128 136 61 
128 136 63 
128 136 63 
128 136 63 
123 133 62 
122 132 61 
122 132 61 
121 131 62 
121 131 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
120 129 62 
119 130 64 
119 130 64 
119 130 64 
120 131 65 
120 131 65 
121 132 66 
121 132 66 
122 133 67 
122 133 67 
123 134 68 
123 134 68 
123 134 68 
123 134 68 
124 135 69 
124 135 69 
124 135 69 
125 136 70 
125 136 70 
125 136 70 
125 136 70 
126 137 71 
126 137 71 
126 137 71 
126 137 71 
127 137 74 
127 137 74 
128 138 75 
128 138 75 
129 139 76 
129 139 76 
130 140 77 
130 140 77 
129 139 76 
129 139 76 
130 140 77 
130 140 77 
131 141 78 
132 142 79 
132 142 79 
132 142 79 
132 142 81 
131 141 80 
131 141 80 
131 141 80 
131 141 80 
130 140 79 
130 140 79 
130 140 79 
129 141 77 
129 141 77 
129 141 77 
129 141 77 
128 140 76 
128 140 76 
128 140 76 
128 140 76 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
128 138 77 
128 138 77 
128 138 77 
128 138 77 
128 138 77 
128 138 77 
127 137 76 
127 137 76 
127 137 76 
127 137 76 
127 137 76 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
126 134 74 
126 134 74 
126 134 74 
126 134 74 
125 133 73 
125 133 73 
123 133 72 
123 133 72 
123 133 72 
123 133 72 
123 133 72 
122 132 71 
122 132 71 
122 132 71 
121 133 71 
121 133 71 
121 133 71 
120 132 70 
120 132 70 
120 132 70 
120 132 70 
120 132 70 
119 131 69 
119 131 69 
120 132 70 
120 132 70 
120 132 70 
120 132 70 
121 133 71 
121 133 71 
121 133 71 
122 134 72 
122 134 72 
122 134 72 
123 135 73 
123 135 73 
124 136 74 
124 136 74 
126 138 76 
126 138 76 
127 139 77 
127 139 77 
128 140 78 
128 140 78 
129 141 79 
129 141 79 
127 141 79 
127 141 79 
127 141 79 
127 141 79 
128 142 80 
128 142 80 
128 142 80 
128 142 80 
128 142 80 
129 143 81 
129 143 81 
129 143 81 
129 143 81 
129 143 81 
130 144 82 
130 144 82 
132 143 83 
132 143 83 
132 143 83 
132 143 83 
132 143 83 
131 142 82 
131 142 82 
131 142 82 
128 138 88 
129 129 93 
188 172 157
253 225 224
254 223 228
255 232 237
246 216 218
255 226 228
255 223 226
255 223 226
255 221 227
255 219 226
255 215 224
254 212 222
252 209 219
250 206 219
253 207 218
253 207 218
253 207 217
250 207 216
251 208 217
251 210 216
252 211 217
252 211 217
249 208 214
255 213 220
253 210 217
249 208 212
253 219 217
253 225 214
218 197 180
175 159 136
136 138 88 
136 141 87 
135 145 84 
134 146 80 
130 145 78 
132 144 78 
137 146 83 
142 148 88 
141 150 85 
133 139 75 
144 149 85 
139 147 88 
127 130 85 
165 150 127
226 186 187
251 190 208
244 192 205
245 193 206
246 196 207
248 198 209
248 201 209
249 202 210
251 204 210
250 205 210
255 214 221
255 213 220
255 211 218
254 207 215
253 203 212
252 202 211
252 202 211
252 202 211
252 201 208
251 200 207
249 198 205
248 195 203
246 193 201
246 190 199
244 188 197
243 187 196
236 183 189
236 183 191
240 187 195
245 192 200
245 192 202
241 190 199
243 191 203
248 196 208
250 198 210
250 200 211
251 201 210
250 203 211
250 205 210
248 206 210
246 205 209
246 206 207
242 201 207
213 180 175
146 126 101
113 106 62 
111 114 57 
106 112 50 
109 115 55 
115 118 61 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
112 116 55 
112 116 55 
111 115 54 
111 115 54 
110 114 53 
110 114 53 
109 113 52 
109 113 52 
108 111 54 
108 111 54 
107 110 53 
106 109 52 
106 109 52 
105 108 51 
104 107 50 
104 107 50 
103 106 49 
102 105 48 
101 104 47 
100 103 48 
99 102 47  
98 101 48  
97 100 47  
97 100 47  
96 95 47   
96 95 47   
95 94 46   
94 93 45   
92 91 43   
91 90 42   
90 89 41   
90 89 41   
89 88 40   
89 88 40   
89 88 42   
89 88 42   
89 88 44   
88 87 43   
87 85 44   
86 84 43   
87 82 40   
87 82 40   
87 82 40   
89 82 40   
89 82 40   
90 81 40   
90 81 40   
90 81 40   
92 80 38   
92 80 38   
93 79 40   
93 79 40   
94 78 42   
94 78 42   
96 78 42   
96 77 44   
96 78 42   
96 78 42   
96 78 42   
97 77 42   
97 77 42   
99 76 42   
99 76 42   
99 76 42   
101 77 43  
101 77 43  
102 78 44  
103 77 44  
103 77 44  
103 77 44  
106 77 45  
106 77 45  
107 78 46  
107 78 46  
108 77 46  
109 79 45  
111 78 45  
112 79 44  
112 79 44  
114 80 45  
116 82 47  
116 82 47  
117 83 48  
117 83 48  
118 84 49  
118 84 49  
119 85 50  
119 85 50  
120 84 48  
121 85 49  
121 85 49  
122 86 50  
123 87 51  
123 87 51  
124 88 52  
124 88 52  
127 89 53  
127 89 53  
127 89 53  
128 90 54  
128 90 54  
129 91 55  
129 91 55  
129 91 55  
131 91 56  
132 92 57  
132 92 57  
133 93 58  
134 94 59  
135 95 60  
135 95 60  
136 96 61  
139 96 62  
139 96 62  
139 96 62  
140 97 63  
141 98 64  
141 98 64  
141 98 64  
142 99 65  
143 100 66 
143 100 66 
144 101 67 
144 101 67 
144 101 67 
144 101 67 
145 102 68 
145 102 68 
145 102 67 
145 102 67 
146 103 68 
146 103 68 
146 103 68 
146 103 68 
147 104 69 
147 104 69 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
148 105 71 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
146 103 69 
146 103 69 
146 103 69 
148 103 70 
148 103 70 
147 102 69 
147 102 69 
147 102 69 
147 102 69 
146 101 68 
146 101 68 
145 102 68 
145 102 68 
145 102 68 
144 101 67 
144 101 67 
143 100 66 
143 100 66 
142 99 65  
142 99 65  
142 99 65  
142 99 65  
141 98 64  
141 98 64  
140 97 63  
140 97 63  
139 96 62  
139 96 62  
139 96 62  
139 96 62  
138 95 61  
138 95 61  
137 94 60  
137 94 60  
136 93 59  
134 94 59  
134 94 59  
133 93 58  
132 92 57  
132 92 57  
131 91 56  
130 90 55  
130 90 55  
130 90 55  
130 90 55  
129 89 54  
128 88 53  
127 87 52  
127 87 52  
126 86 51  
126 86 51  
125 84 52  
125 84 52  
125 84 52  
125 84 52  
125 84 52  
124 83 51  
124 83 51  
124 83 51  
122 83 50  
122 83 50  
122 83 50  
122 83 50  
121 82 49  
121 82 49  
121 82 49  
121 82 49  
120 82 46  
119 81 45  
119 81 45  
117 81 45  
116 80 44  
115 81 44  
114 80 43  
114 80 43  
111 79 41  
111 79 41  
111 79 41  
111 79 41  
110 78 40  
110 78 40  
110 78 40  
110 78 40  
111 77 40  
110 78 40  
110 78 40  
109 77 39  
107 77 39  
107 77 39  
106 78 39  
106 78 39  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 80 37  
107 80 37  
107 80 37  
108 81 38  
108 81 38  
108 81 38  
108 81 38  
108 81 38  
109 82 39  
109 82 39  
109 82 39  
109 82 39  
109 82 39  
110 83 40  
110 83 40  
110 83 40  
107 83 39  
107 83 39  
108 84 40  
108 84 40  
108 84 40  
108 84 40  
109 85 41  
109 85 41  
165 159 99 
165 159 99 
164 158 98 
163 159 98 
163 159 98 
161 159 98 
160 158 97 
160 158 97 
158 158 98 
157 158 98 
157 158 98 
154 158 97 
152 158 96 
150 159 96 
149 159 96 
148 158 95 
148 160 94 
147 159 93 
147 159 93 
146 158 92 
144 156 90 
143 155 89 
143 155 89 
142 154 88 
139 151 85 
139 151 85 
138 150 84 
136 148 82 
134 146 80 
133 145 79 
132 144 78 
131 143 77 
131 142 74 
130 141 73 
128 139 71 
126 137 69 
125 136 68 
123 134 66 
123 134 66 
122 133 65 
123 133 64 
122 132 63 
122 132 63 
122 132 61 
123 133 62 
124 134 61 
125 135 62 
125 135 62 
127 138 62 
127 138 62 
127 138 60 
128 139 61 
128 139 60 
129 140 61 
129 140 61 
129 141 59 
130 141 62 
131 142 63 
132 143 64 
132 143 64 
133 144 65 
132 143 64 
132 143 64 
132 143 64 
133 144 65 
133 144 65 
132 143 64 
131 142 63 
130 141 62 
130 141 62 
129 140 61 
129 140 61 
129 140 62 
128 139 61 
128 139 61 
128 139 61 
127 138 60 
126 137 59 
126 137 59 
126 137 59 
128 136 59 
127 135 58 
127 135 58 
127 135 60 
127 135 60 
127 135 62 
127 135 62 
127 135 62 
122 132 61 
122 132 61 
121 131 62 
121 131 62 
120 129 62 
120 129 62 
119 128 61 
119 128 63 
119 128 61 
119 128 61 
119 128 61 
119 128 61 
119 128 61 
119 128 61 
119 128 61 
119 128 61 
118 129 63 
118 129 63 
119 130 64 
119 130 64 
120 131 65 
120 131 65 
121 132 66 
121 132 66 
122 133 67 
122 133 67 
122 133 67 
122 133 67 
123 134 68 
123 134 68 
123 134 68 
123 134 68 
124 135 69 
124 135 69 
124 135 69 
125 136 70 
125 136 70 
125 136 70 
125 136 70 
125 136 70 
126 136 73 
127 137 74 
127 137 74 
128 138 75 
128 138 75 
129 139 76 
129 139 76 
129 139 76 
128 140 76 
128 140 76 
128 140 76 
129 141 77 
129 141 77 
130 142 78 
130 142 78 
130 142 78 
131 141 80 
131 141 80 
131 141 80 
131 141 80 
130 140 79 
130 140 79 
130 140 79 
130 140 79 
129 141 77 
129 141 77 
129 141 77 
129 141 77 
128 140 76 
128 140 76 
128 140 76 
128 140 76 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
128 138 77 
128 138 77 
128 138 77 
128 138 78 
128 138 78 
128 138 78 
127 137 77 
127 137 77 
127 137 77 
127 137 77 
127 137 77 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 76 
127 135 76 
126 134 75 
126 134 75 
126 134 75 
126 134 75 
125 133 74 
125 133 74 
123 133 73 
123 133 73 
123 133 73 
123 133 73 
123 133 73 
122 132 72 
122 132 72 
122 132 72 
121 132 72 
121 132 72 
121 132 72 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
119 130 70 
119 130 70 
119 130 70 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
122 134 72 
122 134 72 
122 134 72 
123 135 73 
123 135 73 
124 136 74 
124 136 74 
124 136 74 
127 139 77 
127 139 77 
127 139 77 
128 140 78 
128 140 78 
129 141 79 
129 141 79 
129 141 79 
127 141 79 
127 141 79 
127 141 79 
128 142 80 
128 142 80 
128 142 80 
128 142 80 
128 142 80 
129 143 81 
129 143 81 
129 143 81 
130 144 82 
130 144 82 
130 144 82 
130 144 82 
130 144 82 
133 144 84 
133 144 84 
132 143 83 
132 143 83 
132 143 83 
132 143 83 
131 142 82 
131 142 82 
123 135 89 
145 139 113
229 201 200
255 222 232
250 218 223
255 233 233
245 213 216
255 222 230
255 219 223
255 219 223
255 216 224
255 215 223
254 211 221
253 207 218
250 204 215
249 201 215
251 203 215
250 202 214
249 201 213
248 202 212
249 203 213
248 205 212
250 207 214
251 208 215
251 210 218
252 209 218
251 208 215
252 210 214
254 215 216
251 217 215
237 210 203
222 198 188
177 167 132
141 136 96 
123 125 75 
135 145 84 
144 156 92 
134 145 79 
132 141 78 
147 151 92 
141 150 83 
136 142 78 
143 147 86 
139 144 90 
133 134 94 
176 159 141
232 190 194
251 186 208
243 191 204
245 193 206
247 197 208
248 198 209
248 201 209
250 203 211
252 205 211
253 208 213
254 213 219
253 210 217
254 207 215
253 203 212
253 202 211
252 201 210
252 201 210
251 201 210
251 198 204
250 197 205
249 196 204
249 193 202
247 191 202
245 189 200
244 186 198
244 186 200
240 185 191
238 182 191
240 184 193
245 192 200
245 192 202
241 190 199
243 191 203
249 197 209
250 198 210
251 199 211
252 202 211
251 204 212
250 205 210
248 206 210
247 205 209
246 206 207
243 200 209
217 182 178
151 129 106
115 108 64 
112 115 58 
106 112 52 
109 115 55 
114 119 61 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
112 116 55 
112 116 55 
112 116 55 
111 115 54 
110 114 53 
110 114 53 
110 114 53 
109 113 52 
108 111 54 
108 111 54 
107 110 53 
107 110 53 
106 109 52 
105 108 51 
104 107 50 
104 107 50 
103 106 49 
103 106 49 
102 105 48 
100 103 48 
99 102 47  
98 101 48  
97 100 47  
96 99 46   
95 94 46   
95 94 46   
94 93 45   
93 92 44   
91 90 42   
90 89 41   
89 88 40   
89 88 40   
89 88 42   
88 87 41   
88 87 41   
87 86 42   
86 85 41   
85 83 42   
85 83 42   
84 82 41   
86 81 41   
86 81 41   
86 81 41   
88 80 41   
88 80 41   
89 80 41   
89 80 41   
89 80 41   
91 79 39   
91 79 39   
92 78 39   
92 78 41   
93 77 41   
93 77 43   
95 76 43   
95 76 43   
96 77 44   
96 77 44   
96 77 44   
97 77 44   
97 77 44   
99 76 44   
99 76 44   
99 76 44   
100 75 44  
100 75 44  
101 76 45  
102 75 45  
102 75 45  
102 75 45  
105 76 46  
105 76 46  
106 77 45  
106 77 45  
108 77 46  
108 78 44  
111 78 45  
111 78 43  
112 79 44  
113 79 44  
115 81 46  
116 82 47  
116 82 47  
117 83 48  
117 83 48  
118 84 49  
118 84 49  
118 84 49  
120 84 48  
120 84 48  
121 85 49  
122 86 50  
122 86 50  
123 87 51  
124 88 52  
124 88 52  
126 88 52  
127 89 53  
127 89 53  
127 89 53  
128 90 54  
129 91 55  
129 91 55  
129 91 55  
131 91 56  
131 91 56  
132 92 57  
133 93 58  
134 94 59  
134 94 59  
135 95 60  
135 95 60  
139 96 62  
139 96 62  
139 96 62  
140 97 63  
141 98 64  
141 98 64  
141 98 64  
142 99 65  
143 100 66 
143 100 66 
144 101 67 
144 101 67 
144 101 67 
144 101 67 
145 102 68 
145 102 68 
145 102 67 
145 102 67 
145 102 67 
146 103 68 
146 103 68 
146 103 68 
146 103 68 
146 103 68 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
147 104 70 
146 103 69 
146 103 69 
146 103 69 
146 103 69 
147 102 69 
147 102 69 
147 102 69 
147 102 69 
147 102 69 
146 101 68 
146 101 68 
146 101 68 
145 102 68 
145 102 68 
144 101 67 
144 101 67 
143 100 66 
143 100 66 
142 99 65  
142 99 65  
142 99 65  
142 99 65  
141 98 64  
141 98 64  
140 97 63  
140 97 63  
139 96 62  
139 96 62  
139 96 62  
139 96 62  
138 95 61  
138 95 61  
137 94 60  
137 94 60  
136 93 59  
136 93 59  
134 94 59  
134 94 59  
133 93 58  
132 92 57  
131 91 56  
131 91 56  
130 90 55  
130 90 55  
130 90 55  
130 90 55  
129 89 54  
128 88 53  
127 87 52  
127 87 52  
126 86 51  
126 86 51  
125 84 52  
125 84 52  
125 84 52  
125 84 52  
125 84 52  
124 83 51  
124 83 51  
124 83 51  
122 83 50  
122 83 50  
122 83 50  
122 83 50  
121 82 49  
121 82 49  
121 82 49  
121 82 49  
119 81 45  
119 81 45  
119 81 45  
116 80 44  
116 80 44  
114 80 43  
114 80 43  
114 80 43  
111 79 41  
111 79 41  
111 79 41  
110 78 40  
110 78 40  
110 78 40  
110 78 40  
110 78 40  
111 77 40  
110 78 40  
110 78 40  
109 77 39  
107 77 39  
107 77 39  
106 78 39  
106 78 39  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 78 38  
107 80 37  
107 80 37  
107 80 37  
108 81 38  
108 81 38  
108 81 38  
108 81 38  
108 81 38  
109 82 39  
109 82 39  
109 82 39  
109 82 39  
109 82 39  
110 83 40  
110 83 40  
110 83 40  
107 83 39  
107 83 39  
108 84 40  
108 84 40  
108 84 40  
108 84 40  
109 85 41  
109 85 41  
165 159 99 
165 159 99 
165 159 99 
164 160 99 
163 159 98 
161 159 98 
161 159 98 
161 159 98 
159 159 99 
159 159 99 
157 158 98 
155 159 98 
153 159 97 
151 160 97 
150 159 96 
149 159 96 
149 161 95 
148 160 94 
147 159 93 
146 158 92 
145 157 91 
144 156 90 
143 155 89 
143 155 89 
139 151 85 
139 151 85 
138 150 84 
136 148 82 
134 146 80 
133 145 79 
132 144 78 
131 143 77 
131 142 74 
130 141 73 
128 139 71 
126 137 69 
124 135 67 
123 134 66 
122 133 65 
122 133 65 
122 132 63 
122 132 63 
122 132 63 
122 132 61 
123 133 62 
124 134 61 
125 135 62 
125 135 62 
127 138 60 
127 138 60 
127 138 60 
128 139 60 
129 140 61 
129 140 61 
129 141 59 
130 142 60 
131 142 63 
131 142 63 
132 143 64 
133 144 65 
133 144 65 
132 143 64 
132 143 64 
132 143 64 
133 144 65 
133 144 65 
132 143 64 
131 142 63 
130 141 62 
129 140 61 
128 139 60 
128 139 60 
128 139 61 
128 139 61 
128 139 61 
127 138 60 
127 138 60 
126 137 59 
126 137 59 
125 136 58 
127 135 58 
127 135 58 
127 135 58 
126 134 59 
126 134 59 
125 133 60 
125 133 60 
125 133 60 
121 131 62 
121 131 62 
121 131 62 
120 129 62 
120 129 62 
119 128 61 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
119 128 63 
118 128 65 
118 128 65 
118 128 65 
119 129 66 
119 129 66 
120 130 67 
120 130 67 
120 130 67 
121 131 68 
121 131 68 
122 132 69 
122 132 69 
122 132 69 
122 132 69 
123 133 70 
123 133 70 
124 134 71 
124 134 71 
124 134 71 
124 134 71 
124 134 71 
125 135 72 
125 135 72 
125 135 72 
126 136 73 
126 136 73 
126 136 73 
127 137 74 
128 138 75 
128 138 75 
128 138 75 
129 139 76 
128 140 76 
128 140 76 
128 140 76 
128 140 76 
129 141 77 
129 141 77 
129 141 77 
129 141 77 
131 141 80 
131 141 80 
131 141 80 
130 140 79 
130 140 79 
130 140 79 
130 140 79 
130 140 79 
129 141 77 
129 141 77 
129 141 77 
129 141 77 
128 140 76 
128 140 76 
128 140 76 
128 140 76 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
129 139 78 
128 138 77 
128 138 77 
128 138 77 
128 138 78 
128 138 78 
128 138 78 
127 137 77 
127 137 77 
127 137 77 
127 137 77 
127 137 77 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 75 
127 135 76 
127 135 76 
126 134 75 
126 134 75 
126 134 75 
126 134 75 
125 133 74 
125 133 74 
123 133 73 
123 133 73 
123 133 73 
123 133 73 
123 133 73 
122 132 72 
122 132 72 
122 132 72 
121 132 72 
121 132 72 
121 132 72 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
119 130 70 
119 130 70 
119 130 70 
119 130 70 
120 131 71 
120 131 71 
120 131 71 
120 131 71 
122 134 72 
122 134 72 
122 134 72 
123 135 73 
124 136 74 
124 136 74 
124 136 74 
125 137 75 
127 139 77 
127 139 77 
128 140 78 
128 140 78 
129 141 79 
129 141 79 
130 142 80 
130 142 80 
127 141 79 
127 141 79 
128 142 80 
128 142 80 
128 142 80 
128 142 80 
129 143 81 
129 143 81 
130 144 82 
130 144 82 
130 144 82 
130 144 82 
130 144 82 
131 145 83 
131 145 83 
131 145 83 
133 144 84 
133 144 84 
133 144 84 
132 143 83 
132 143 83 
132 143 83 
132 143 83 
132 143 83 
119 132 88 
164 156 137
248 212 222
255 218 235
255 220 226
254 224 222
249 215 216
255 214 226
253 214 219
254 213 219
253 212 220
253 210 219
252 206 217
250 202 214
249 199 211
247 196 211
249 198 213
248 197 212
247 197 209
245 197 209
246 199 209
248 201 211
249 203 213
251 206 213
249 208 214
248 207 213
250 207 214
253 211 215
250 210 211
244 208 208
241 211 209
245 217 214
222 199 181
178 162 136
142 137 97 
138 143 89 
141 151 90 
135 145 82 
136 142 82 
144 148 89 
139 148 81 
139 144 80 
142 146 87 
138 140 90 
143 141 103
188 169 154
238 191 199
253 185 208
243 191 204
245 193 206
247 197 208
249 199 210
248 201 209
250 203 211
254 207 213
255 211 216
251 212 217
251 208 215
251 204 212
252 201 210
252 199 209
252 199 209
250 199 208
249 198 207
250 197 203
249 196 202
250 194 203
248 192 201
248 190 202
246 188 202
245 187 201
246 185 200
242 185 192
238 181 190
241 185 194
249 193 202
248 195 205
242 191 200
241 189 201
247 195 207
250 198 210
251 199 211
252 202 211
251 204 212
251 206 211
250 205 210
248 206 210
246 206 207
244 198 208
231 193 190
167 145 122
120 111 70 
110 110 56 
106 112 52 
111 116 58 
110 115 59 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
113 117 58 
112 116 55 
112 116 55 
112 116 55 
111 115 54 
111 115 54 
110 114 53 
110 114 53 
110 114 53 
109 112 55 
108 111 54 
108 111 54 
107 110 53 
106 109 52 
105 108 51 
105 108 51 
104 107 50 
104 107 50 
103 106 49 
102 105 48 
101 104 49 
99 102 47  
98 101 48  
97 100 47  
96 99 46   
95 94 48   
95 94 48   
93 92 46   
92 91 45   
91 90 44   
89 88 42   
88 87 41   
87 86 40   
88 87 41   
87 86 40   
85 84 40   
83 82 38   
82 80 39   
81 79 38   
81 79 38   
81 79 38   
85 80 40   
85 80 40   
85 80 40   
87 79 40   
87 79 40   
88 79 40   
88 79 40   
88 79 40   
90 78 38   
90 78 38   
91 77 38   
91 77 40   
92 76 40   
92 76 42   
94 75 42   
94 75 42   
95 76 43   
95 76 43   
95 76 43   
96 76 43   
96 76 43   
98 75 43   
98 75 43   
98 75 43   
100 75 44  
100 75 44  
100 75 44  
101 74 44  
101 74 44  
102 75 45  
104 75 45  
104 75 45  
106 77 45  
106 77 45  
107 76 45  
108 78 44  
110 77 44  
111 78 43  
111 78 43  
112 78 43  
115 81 46  
115 81 46  
115 81 46  
116 82 47  
117 83 48  
117 83 48  
117 83 48  
118 84 49  
120 84 48  
120 84 48  
121 85 49  
121 85 49  
122 86 50  
123 87 51  
124 88 52  
124 88 52  
126 88 52  
126 88 52  
127 89 53  
127 89 53  
128 90 54  
128 90 54  
129 91 55  
129 91 55  
131 91 56  
131 91 56  
132 92 57  
133 93 58  
133 93 58  
134 94 59  
135 95 60  
135 95 60  
139 96 62  
139 96 62  
139 96 62  
140 97 63  
141 98 64  
141 98 64  
141 98 64  
142 99 65  
143 100 66 
143 100 66 
144 101 67 
144 101 67 
144 101 67 
144 101 67 
145 102 68 
145 102 68 
145 102 67 
145 102 67 
145 102 67 
145 102 67 
146 103 68 
